# Time	Flux
1.1160000000e+05 5.5101029673e+00
1.1340000000e+05 5.5169196034e+00
1.1520000000e+05 5.5157470165e+00
1.1700000000e+05 5.5160733911e+00
1.1880000000e+05 5.5127275787e+00
1.2060000000e+05 5.5138598060e+00
1.2240000000e+05 5.5209809632e+00
1.2420000000e+05 5.5216444888e+00
1.2600000000e+05 5.5358761668e+00
1.2780000000e+05 5.5517761963e+00
1.2960000000e+05 5.5546590194e+00
1.3140000000e+05 5.5467237589e+00
1.3320000000e+05 5.5498927389e+00
1.3500000000e+05 5.5422916734e+00
1.3680000000e+05 5.5439411482e+00
1.3860000000e+05 5.5492838896e+00
1.4040000000e+05 5.5449061803e+00
1.4220000000e+05 5.5559054857e+00
1.4400000000e+05 5.5533668040e+00
1.4580000000e+05 5.5431553469e+00
1.4760000000e+05 5.5449351471e+00
1.4940000000e+05 5.5388156275e+00
1.5120000000e+05 5.5365334099e+00
1.5300000000e+05 5.5455843405e+00
1.5480000000e+05 5.5486867367e+00
1.5660000000e+05 5.5526874546e+00
1.5840000000e+05 5.5451250567e+00
1.6020000000e+05 5.5428682160e+00
1.6200000000e+05 5.5456477417e+00
1.6380000000e+05 5.5525882588e+00
1.6560000000e+05 5.5586409822e+00
1.6740000000e+05 5.5638970039e+00
1.6920000000e+05 5.5572888732e+00
1.7100000000e+05 5.5591295437e+00
1.7280000000e+05 5.5551430608e+00
1.7460000000e+05 5.5468412895e+00
1.7640000000e+05 5.5574041029e+00
1.7820000000e+05 5.5449804118e+00
1.8000000000e+05 5.5411873622e+00
1.8180000000e+05 5.5384155352e+00
1.8360000000e+05 5.5336630025e+00
1.8540000000e+05 5.5361471260e+00
1.8720000000e+05 5.5334347278e+00
1.8900000000e+05 5.5371796255e+00
1.9080000000e+05 5.5349792578e+00
1.9260000000e+05 5.5429295121e+00
1.9440000000e+05 5.5243932711e+00
1.9620000000e+05 5.5167592062e+00
1.9800000000e+05 5.5121661420e+00
1.9980000000e+05 5.5180862713e+00
2.0160000000e+05 5.5384923134e+00
2.0340000000e+05 5.5427159553e+00
2.0520000000e+05 5.5321445215e+00
2.0700000000e+05 5.5355628759e+00
2.0880000000e+05 5.5470252616e+00
2.1060000000e+05 5.5413177493e+00
2.1240000000e+05 5.5400272188e+00
2.1420000000e+05 5.5436982760e+00
2.1600000000e+05 5.5392359877e+00
2.1780000000e+05 5.5272083459e+00
2.1960000000e+05 5.5332052045e+00
2.2140000000e+05 5.5197104678e+00
2.2320000000e+05 5.5186618914e+00
2.2500000000e+05 5.5361764991e+00
2.2680000000e+05 5.5545463420e+00
2.2860000000e+05 5.5634451410e+00
2.3040000000e+05 5.5626902811e+00
2.3220000000e+05 5.5563989147e+00
2.3400000000e+05 5.5450248831e+00
2.3580000000e+05 5.5454151672e+00
2.3760000000e+05 5.5439056621e+00
2.3940000000e+05 5.5429631689e+00
2.4120000000e+05 5.5484866390e+00
2.4300000000e+05 5.5373108462e+00
2.4480000000e+05 5.5233782160e+00
2.4660000000e+05 5.5344585970e+00
2.4840000000e+05 5.5215615639e+00
2.5020000000e+05 5.5222940032e+00
2.5200000000e+05 5.5347687181e+00
2.5380000000e+05 5.5432848943e+00
2.5560000000e+05 5.5491649001e+00
2.5740000000e+05 5.5337220966e+00
2.5920000000e+05 5.5367311590e+00
2.6100000000e+05 5.5253625458e+00
2.6280000000e+05 5.5280477774e+00
2.6460000000e+05 5.5388600678e+00
2.6640000000e+05 5.5424380235e+00
2.6820000000e+05 5.5351853388e+00
2.7000000000e+05 5.5345227813e+00
2.7180000000e+05 5.5308636559e+00
2.7360000000e+05 5.5411959735e+00
2.7540000000e+05 5.5557937049e+00
2.7720000000e+05 5.5571913585e+00
2.7900000000e+05 5.5577592586e+00
2.8080000000e+05 5.5541588752e+00
2.8260000000e+05 5.5404356804e+00
2.8440000000e+05 5.5379178879e+00
2.8620000000e+05 5.5253157480e+00
2.8800000000e+05 5.5201113846e+00
2.8980000000e+05 5.5236444467e+00
2.9160000000e+05 5.5250508073e+00
2.9340000000e+05 5.5224418884e+00
2.9520000000e+05 5.5214188993e+00
2.9700000000e+05 5.5272799234e+00
2.9880000000e+05 5.5254454262e+00
3.0060000000e+05 5.5212103881e+00
3.0240000000e+05 5.5237777191e+00
3.0420000000e+05 5.5308716322e+00
3.0600000000e+05 5.5327624457e+00
3.0780000000e+05 5.5283753963e+00
3.0960000000e+05 5.5404085355e+00
3.1140000000e+05 5.5480829277e+00
3.1320000000e+05 5.5501405340e+00
3.1500000000e+05 5.5450220062e+00
3.1680000000e+05 5.5433767570e+00
3.1860000000e+05 5.5500432594e+00
3.2040000000e+05 5.5585405524e+00
3.2220000000e+05 5.5551945242e+00
3.2400000000e+05 5.5596273516e+00
3.2580000000e+05 5.5603726830e+00
3.2760000000e+05 5.5662317272e+00
3.2940000000e+05 5.5670389577e+00
3.3120000000e+05 5.5698569894e+00
3.3300000000e+05 5.5715483816e+00
3.3480000000e+05 5.5645156764e+00
3.3660000000e+05 5.5584201681e+00
3.3840000000e+05 5.5556711671e+00
3.4020000000e+05 5.5676204680e+00
3.4200000000e+05 5.5724708913e+00
3.4380000000e+05 5.5789081754e+00
3.4560000000e+05 5.5900312342e+00
3.4740000000e+05 5.5960260138e+00
3.4920000000e+05 5.5880645546e+00
3.5100000000e+05 5.5957852729e+00
3.5280000000e+05 5.5988054609e+00
3.5460000000e+05 5.5921194832e+00
3.5640000000e+05 5.5993987031e+00
3.5820000000e+05 5.5957953417e+00
3.6000000000e+05 5.5829184336e+00
3.6180000000e+05 5.5813906522e+00
3.6360000000e+05 5.5806185050e+00
3.6540000000e+05 5.5822038399e+00
3.6720000000e+05 5.5795733295e+00
3.6900000000e+05 5.5833580715e+00
3.7080000000e+05 5.5886527790e+00
3.7260000000e+05 5.5945012786e+00
3.7440000000e+05 5.5776992119e+00
3.7620000000e+05 5.5791174131e+00
3.7800000000e+05 5.5859589479e+00
3.7980000000e+05 5.5900071584e+00
3.8160000000e+05 5.5859677178e+00
3.8340000000e+05 5.5801039119e+00
3.8520000000e+05 5.5861318309e+00
3.8700000000e+05 5.5989730012e+00
3.8880000000e+05 5.6016623271e+00
3.9060000000e+05 5.6014383932e+00
3.9240000000e+05 5.6056447258e+00
3.9420000000e+05 5.6025464699e+00
3.9600000000e+05 5.6049912101e+00
3.9780000000e+05 5.6119578900e+00
3.9960000000e+05 5.6063089012e+00
4.0140000000e+05 5.6035450171e+00
4.0320000000e+05 5.6127877931e+00
4.0500000000e+05 5.6138142701e+00
4.0680000000e+05 5.6101234387e+00
4.0860000000e+05 5.6029203553e+00
4.1040000000e+05 5.5967011877e+00
4.1220000000e+05 5.5851137431e+00
4.1400000000e+05 5.5863288548e+00
4.1580000000e+05 5.5914861673e+00
4.1760000000e+05 5.5968425976e+00
4.1940000000e+05 5.6001471859e+00
4.2120000000e+05 5.5852774529e+00
4.2300000000e+05 5.5927273723e+00
4.2480000000e+05 5.5882229247e+00
4.2660000000e+05 5.5956071528e+00
4.2840000000e+05 5.5864926927e+00
4.3020000000e+05 5.5904240636e+00
4.3200000000e+05 5.5826624736e+00
4.3380000000e+05 5.5871594377e+00
4.3560000000e+05 5.5869298230e+00
4.3740000000e+05 5.5789624632e+00
4.3920000000e+05 5.5821720383e+00
4.4100000000e+05 5.5790781363e+00
4.4280000000e+05 5.5761859791e+00
4.4460000000e+05 5.5833643673e+00
4.4640000000e+05 5.5837511058e+00
4.4820000000e+05 5.5742980140e+00
4.5000000000e+05 5.5814693342e+00
4.5180000000e+05 5.5895130319e+00
4.5360000000e+05 5.5798252820e+00
4.5540000000e+05 5.5716227887e+00
4.5720000000e+05 5.5701595083e+00
4.5900000000e+05 5.5848656723e+00
4.6080000000e+05 5.5761743977e+00
4.6260000000e+05 5.5756908775e+00
4.6440000000e+05 5.5768196827e+00
4.6620000000e+05 5.5864972720e+00
4.6800000000e+05 5.5854512522e+00
4.6980000000e+05 5.5907561621e+00
4.7160000000e+05 5.5922162897e+00
4.7340000000e+05 5.5950211263e+00
4.7520000000e+05 5.5962132643e+00
4.7700000000e+05 5.5827021380e+00
4.7880000000e+05 5.5814435119e+00
4.8060000000e+05 5.5690634024e+00
4.8240000000e+05 5.5686942742e+00
4.8420000000e+05 5.5731167442e+00
4.8600000000e+05 5.5800180778e+00
4.8780000000e+05 5.5820232264e+00
4.8960000000e+05 5.5753517012e+00
4.9140000000e+05 5.5823472857e+00
4.9320000000e+05 5.5946567266e+00
4.9500000000e+05 5.5953124967e+00
4.9680000000e+05 5.5821512055e+00
4.9860000000e+05 5.5821472838e+00
5.0040000000e+05 5.5852288348e+00
5.0220000000e+05 5.5885515673e+00
5.0400000000e+05 5.5803028926e+00
5.0580000000e+05 5.5861595098e+00
5.0760000000e+05 5.5905149356e+00
5.0940000000e+05 5.5990045594e+00
5.1120000000e+05 5.5985970655e+00
5.1300000000e+05 5.5996121437e+00
5.1480000000e+05 5.6028413931e+00
5.1660000000e+05 5.6092673947e+00
5.1840000000e+05 5.6013922970e+00
5.2020000000e+05 5.5962021749e+00
5.2200000000e+05 5.5920408200e+00
5.2380000000e+05 5.5823083475e+00
5.2560000000e+05 5.5942887376e+00
5.2740000000e+05 5.5958685464e+00
5.2920000000e+05 5.5954267743e+00
5.3100000000e+05 5.5959595178e+00
5.3280000000e+05 5.5948383644e+00
5.3460000000e+05 5.5977630720e+00
5.3640000000e+05 5.5917827716e+00
5.3820000000e+05 5.5854197192e+00
5.4000000000e+05 5.5813472682e+00
5.4180000000e+05 5.5770797741e+00
5.4360000000e+05 5.5832778058e+00
5.4540000000e+05 5.5769410968e+00
5.4720000000e+05 5.5764265481e+00
5.4900000000e+05 5.5904275537e+00
5.5080000000e+05 5.5800066324e+00
5.5260000000e+05 5.5756686398e+00
5.5440000000e+05 5.5692413416e+00
5.5620000000e+05 5.5681706164e+00
5.5800000000e+05 5.5752115239e+00
5.5980000000e+05 5.5742266294e+00
5.6160000000e+05 5.5810404096e+00
5.6340000000e+05 5.5821621852e+00
5.6520000000e+05 5.5715554693e+00
5.6700000000e+05 5.5740369991e+00
5.6880000000e+05 5.5695842363e+00
5.7060000000e+05 5.5645703705e+00
5.7240000000e+05 5.5711737219e+00
5.7420000000e+05 5.5712977999e+00
5.7600000000e+05 5.5749078187e+00
5.7780000000e+05 5.5779592287e+00
5.7960000000e+05 5.5808523830e+00
5.8140000000e+05 5.5938987446e+00
5.8320000000e+05 5.5833541461e+00
5.8500000000e+05 5.5961248704e+00
5.8680000000e+05 5.5966728476e+00
5.8860000000e+05 5.5847711861e+00
5.9040000000e+05 5.5811781253e+00
5.9220000000e+05 5.5731001929e+00
5.9400000000e+05 5.5739050852e+00
5.9580000000e+05 5.5782179673e+00
5.9760000000e+05 5.5916808115e+00
5.9940000000e+05 5.5948880290e+00
6.0120000000e+05 5.5845680570e+00
6.0300000000e+05 5.5803808386e+00
6.0480000000e+05 5.5667468034e+00
6.0660000000e+05 5.5718951449e+00
6.0840000000e+05 5.5764278371e+00
6.1020000000e+05 5.5811714210e+00
6.1200000000e+05 5.5837252955e+00
6.1380000000e+05 5.5939674984e+00
6.1560000000e+05 5.5995137966e+00
6.1740000000e+05 5.5971271533e+00
6.1920000000e+05 5.5888360373e+00
6.2100000000e+05 5.5764423299e+00
6.2280000000e+05 5.5695995584e+00
6.2460000000e+05 5.5671833953e+00
6.2640000000e+05 5.5680627229e+00
6.2820000000e+05 5.5658073213e+00
6.3000000000e+05 5.5664357365e+00
6.3180000000e+05 5.5688930877e+00
6.3360000000e+05 5.5644233940e+00
6.3540000000e+05 5.5677202239e+00
6.3720000000e+05 5.5613133205e+00
6.3900000000e+05 5.5623658637e+00
6.4080000000e+05 5.5677432094e+00
6.4260000000e+05 5.5674657662e+00
6.4440000000e+05 5.5644895185e+00
6.4620000000e+05 5.5595316418e+00
6.4800000000e+05 5.5588786162e+00
6.4980000000e+05 5.5575684261e+00
6.5160000000e+05 5.5505194826e+00
6.5340000000e+05 5.5452039438e+00
6.5520000000e+05 5.5491106313e+00
6.5700000000e+05 5.5546392853e+00
6.5880000000e+05 5.5504984102e+00
6.6060000000e+05 5.5545073760e+00
6.6240000000e+05 5.5485911322e+00
6.6420000000e+05 5.5552949312e+00
6.6600000000e+05 5.5581487307e+00
6.6780000000e+05 5.5639942712e+00
6.6960000000e+05 5.5598727411e+00
6.7140000000e+05 5.5427486272e+00
6.7320000000e+05 5.5365440024e+00
6.7500000000e+05 5.5400950916e+00
6.7680000000e+05 5.5287508729e+00
6.7860000000e+05 5.5285853453e+00
6.8040000000e+05 5.5210786131e+00
6.8220000000e+05 5.5265448676e+00
6.8400000000e+05 5.5312940287e+00
6.8580000000e+05 5.5393141546e+00
6.8760000000e+05 5.5413455432e+00
6.8940000000e+05 5.5470440206e+00
6.9120000000e+05 5.5364633620e+00
6.9300000000e+05 5.5390789040e+00
6.9480000000e+05 5.5286410600e+00
6.9660000000e+05 5.5264586379e+00
6.9840000000e+05 5.5313125160e+00
7.0020000000e+05 5.5217495621e+00
7.0200000000e+05 5.5383059984e+00
7.0380000000e+05 5.5368550464e+00
7.0560000000e+05 5.5352030761e+00
7.0740000000e+05 5.5282462323e+00
7.0920000000e+05 5.5238679876e+00
7.1100000000e+05 5.5306541897e+00
7.1280000000e+05 5.5357869126e+00
7.1460000000e+05 5.5286556041e+00
7.1640000000e+05 5.5294879591e+00
7.1820000000e+05 5.5260991775e+00
7.2000000000e+05 5.5275478396e+00
7.2180000000e+05 5.5288747913e+00
7.2360000000e+05 5.5388117183e+00
7.2540000000e+05 5.5287235416e+00
7.2720000000e+05 5.5294146149e+00
7.2900000000e+05 5.5242150597e+00
7.3080000000e+05 5.5302715460e+00
7.3260000000e+05 5.5259754971e+00
7.3440000000e+05 5.5348466325e+00
7.3620000000e+05 5.5350562504e+00
7.3800000000e+05 5.5386076574e+00
7.3980000000e+05 5.5442110913e+00
7.4160000000e+05 5.5376645845e+00
7.4340000000e+05 5.5319854800e+00
7.4520000000e+05 5.5175170057e+00
7.4700000000e+05 5.5158178474e+00
7.4880000000e+05 5.5133581270e+00
7.5060000000e+05 5.5139702298e+00
7.5240000000e+05 5.5107524417e+00
7.5420000000e+05 5.5054628445e+00
7.5600000000e+05 5.4982204965e+00
7.5780000000e+05 5.4927597892e+00
7.5960000000e+05 5.4965366055e+00
7.6140000000e+05 5.4955472642e+00
7.6320000000e+05 5.4976072067e+00
7.6500000000e+05 5.4935946536e+00
7.6680000000e+05 5.4939618769e+00
7.6860000000e+05 5.4821571306e+00
7.7040000000e+05 5.4845589023e+00
7.7220000000e+05 5.4813709086e+00
7.7400000000e+05 5.4696371736e+00
7.7580000000e+05 5.4695839545e+00
7.7760000000e+05 5.4696561553e+00
7.7940000000e+05 5.4772864537e+00
7.8120000000e+05 5.4813303258e+00
7.8300000000e+05 5.4786426607e+00
7.8480000000e+05 5.4763448635e+00
7.8660000000e+05 5.4787914160e+00
7.8840000000e+05 5.4783096153e+00
7.9020000000e+05 5.4778747328e+00
7.9200000000e+05 5.4795752016e+00
7.9380000000e+05 5.4769576647e+00
7.9560000000e+05 5.4731130585e+00
7.9740000000e+05 5.4674822858e+00
7.9920000000e+05 5.4739790885e+00
8.0100000000e+05 5.4658972530e+00
8.0280000000e+05 5.4652347241e+00
8.0460000000e+05 5.4659887378e+00
8.0640000000e+05 5.4624134015e+00
8.0820000000e+05 5.4680154767e+00
8.1000000000e+05 5.4645805606e+00
8.1180000000e+05 5.4696149043e+00
8.1360000000e+05 5.4769346049e+00
8.1540000000e+05 5.4759572718e+00
8.1720000000e+05 5.4753692561e+00
8.1900000000e+05 5.4689395753e+00
8.2080000000e+05 5.4685307136e+00
8.2260000000e+05 5.4695969256e+00
8.2440000000e+05 5.4753888735e+00
8.2620000000e+05 5.4784367779e+00
8.2800000000e+05 5.4758164511e+00
8.2980000000e+05 5.4721747814e+00
8.3160000000e+05 5.4740099026e+00
8.3340000000e+05 5.4737784514e+00
8.3520000000e+05 5.4808619878e+00
8.3700000000e+05 5.4682890961e+00
8.3880000000e+05 5.4650943906e+00
8.4060000000e+05 5.4716675293e+00
8.4240000000e+05 5.4804139292e+00
8.4420000000e+05 5.4795200864e+00
8.4600000000e+05 5.4721604987e+00
8.4780000000e+05 5.4712346719e+00
8.4960000000e+05 5.4636417423e+00
8.5140000000e+05 5.4719998532e+00
8.5320000000e+05 5.4604101685e+00
8.5500000000e+05 5.4574788835e+00
8.5680000000e+05 5.4679127897e+00
8.5860000000e+05 5.4581111048e+00
8.6040000000e+05 5.4520806349e+00
8.6220000000e+05 5.4510460984e+00
8.6400000000e+05 5.4495447442e+00
8.6580000000e+05 5.4579559863e+00
8.6760000000e+05 5.4526598982e+00
8.6940000000e+05 5.4509448063e+00
8.7120000000e+05 5.4528796700e+00
8.7300000000e+05 5.4525683109e+00
8.7480000000e+05 5.4395114428e+00
8.7660000000e+05 5.4431302860e+00
8.7840000000e+05 5.4372493192e+00
8.8020000000e+05 5.4396529586e+00
8.8200000000e+05 5.4506719647e+00
8.8380000000e+05 5.4564910296e+00
8.8560000000e+05 5.4619955933e+00
8.8740000000e+05 5.4622749173e+00
8.8920000000e+05 5.4544107673e+00
8.9100000000e+05 5.4453080295e+00
8.9280000000e+05 5.4286210190e+00
8.9460000000e+05 5.4207845729e+00
8.9640000000e+05 5.4270123611e+00
8.9820000000e+05 5.4254221203e+00
9.0000000000e+05 5.4229464854e+00
9.0180000000e+05 5.4376968983e+00
9.0360000000e+05 5.4257684529e+00
9.0540000000e+05 5.4094867625e+00
9.0720000000e+05 5.4162954779e+00
9.0900000000e+05 5.4190023213e+00
9.1080000000e+05 5.4025540015e+00
9.1260000000e+05 5.4010051547e+00
9.1440000000e+05 5.4103931437e+00
9.1620000000e+05 5.4271562540e+00
9.1800000000e+05 5.4258975920e+00
9.1980000000e+05 5.4122906323e+00
9.2160000000e+05 5.4142993242e+00
9.2340000000e+05 5.4246278403e+00
9.2520000000e+05 5.4208112560e+00
9.2700000000e+05 5.4229880561e+00
9.2880000000e+05 5.4098368352e+00
9.3060000000e+05 5.4162662549e+00
9.3240000000e+05 5.4210692900e+00
9.3420000000e+05 5.4236234984e+00
9.3600000000e+05 5.4155153072e+00
9.3780000000e+05 5.4074644812e+00
9.3960000000e+05 5.4158821586e+00
9.4140000000e+05 5.4191950196e+00
9.4320000000e+05 5.4167676710e+00
9.4500000000e+05 5.4103126423e+00
9.4680000000e+05 5.4184102129e+00
9.4860000000e+05 5.4151045195e+00
9.5040000000e+05 5.4266655448e+00
9.5220000000e+05 5.4479780027e+00
9.5400000000e+05 5.4488541862e+00
9.5580000000e+05 5.4532611537e+00
9.5760000000e+05 5.4507221690e+00
9.5940000000e+05 5.4471053383e+00
9.6120000000e+05 5.4574011787e+00
9.6300000000e+05 5.4687383916e+00
9.6480000000e+05 5.4745411411e+00
9.6660000000e+05 5.4708266419e+00
9.6840000000e+05 5.4760787044e+00
9.7020000000e+05 5.4677352442e+00
9.7200000000e+05 5.4626732345e+00
9.7380000000e+05 5.4693434930e+00
9.7560000000e+05 5.4807541679e+00
9.7740000000e+05 5.4836659220e+00
9.7920000000e+05 5.4820075858e+00
9.8100000000e+05 5.4834228928e+00
9.8280000000e+05 5.4976851940e+00
9.8460000000e+05 5.4998808204e+00
9.8640000000e+05 5.4981966134e+00
9.8820000000e+05 5.4942306956e+00
9.9000000000e+05 5.4843841167e+00
9.9180000000e+05 5.4748286430e+00
9.9360000000e+05 5.4741860858e+00
9.9540000000e+05 5.4771102823e+00
9.9720000000e+05 5.4725960982e+00
9.9900000000e+05 5.4817797244e+00
1.0008000000e+06 5.4842230244e+00
1.0026000000e+06 5.4862887776e+00
1.0044000000e+06 5.4832962559e+00
1.0062000000e+06 5.4938121111e+00
1.0080000000e+06 5.4951823396e+00
1.0098000000e+06 5.5028760044e+00
1.0116000000e+06 5.5066043354e+00
1.0134000000e+06 5.5089396443e+00
1.0152000000e+06 5.5061934578e+00
1.0170000000e+06 5.5062257357e+00
1.0188000000e+06 5.5085081770e+00
1.0206000000e+06 5.5115689075e+00
1.0224000000e+06 5.5085139141e+00
1.0242000000e+06 5.5212057379e+00
1.0260000000e+06 5.5217725153e+00
1.0278000000e+06 5.5230868010e+00
1.0296000000e+06 5.5091822947e+00
1.0314000000e+06 5.5061660780e+00
1.0332000000e+06 5.5067030257e+00
1.0350000000e+06 5.5082309615e+00
1.0368000000e+06 5.5091875163e+00
1.0386000000e+06 5.5207390374e+00
1.0404000000e+06 5.5110439909e+00
1.0422000000e+06 5.5116622980e+00
1.0440000000e+06 5.5118537753e+00
1.0458000000e+06 5.5189117397e+00
1.0476000000e+06 5.5268484734e+00
1.0494000000e+06 5.5301660426e+00
1.0512000000e+06 5.5229242949e+00
1.0530000000e+06 5.5158668743e+00
1.0548000000e+06 5.5105730106e+00
1.0566000000e+06 5.5071010943e+00
1.0584000000e+06 5.5027205816e+00
1.0602000000e+06 5.5052258456e+00
1.0620000000e+06 5.5053280964e+00
1.0638000000e+06 5.5060340977e+00
1.0656000000e+06 5.5079238208e+00
1.0674000000e+06 5.5091861913e+00
1.0692000000e+06 5.5051557486e+00
1.0710000000e+06 5.5091075832e+00
1.0728000000e+06 5.5089632057e+00
1.0746000000e+06 5.5085107823e+00
1.0764000000e+06 5.5151183275e+00
1.0782000000e+06 5.5143110357e+00
1.0800000000e+06 5.5042343580e+00
1.0818000000e+06 5.4949486159e+00
1.0836000000e+06 5.4930177794e+00
1.0854000000e+06 5.4928261457e+00
1.0872000000e+06 5.4813903477e+00
1.0890000000e+06 5.4926709594e+00
1.0908000000e+06 5.4946464279e+00
1.0926000000e+06 5.4998388253e+00
1.0944000000e+06 5.4946466859e+00
1.0962000000e+06 5.4941123595e+00
1.0980000000e+06 5.4798804063e+00
1.0998000000e+06 5.4794296071e+00
1.1016000000e+06 5.4794205238e+00
1.1034000000e+06 5.4806335224e+00
1.1052000000e+06 5.4695771245e+00
1.1070000000e+06 5.4687866544e+00
1.1088000000e+06 5.4717768254e+00
1.1106000000e+06 5.4695914755e+00
1.1124000000e+06 5.4682742393e+00
1.1142000000e+06 5.4702204806e+00
1.1160000000e+06 5.4749601134e+00
1.1178000000e+06 5.4748353123e+00
1.1196000000e+06 5.4853754655e+00
1.1214000000e+06 5.4758090237e+00
1.1232000000e+06 5.4586299239e+00
1.1250000000e+06 5.4627590992e+00
1.1268000000e+06 5.4684450295e+00
1.1286000000e+06 5.4755664703e+00
1.1304000000e+06 5.4920215495e+00
1.1322000000e+06 5.4905772083e+00
1.1340000000e+06 5.4961093778e+00
1.1358000000e+06 5.4944430428e+00
1.1376000000e+06 5.4929283335e+00
1.1394000000e+06 5.4924585798e+00
1.1412000000e+06 5.4841894060e+00
1.1430000000e+06 5.4847109514e+00
1.1448000000e+06 5.4882062120e+00
1.1466000000e+06 5.4919936149e+00
1.1484000000e+06 5.4818940861e+00
1.1502000000e+06 5.4912710098e+00
1.1520000000e+06 5.4921929535e+00
1.1538000000e+06 5.4809089778e+00
1.1556000000e+06 5.4834129837e+00
1.1574000000e+06 5.4790228765e+00
1.1592000000e+06 5.4849868829e+00
1.1610000000e+06 5.4910331722e+00
1.1628000000e+06 5.4881719386e+00
1.1646000000e+06 5.4876230370e+00
1.1664000000e+06 5.4958047253e+00
1.1682000000e+06 5.4972959229e+00
1.1700000000e+06 5.4967169044e+00
1.1718000000e+06 5.5048080024e+00
1.1736000000e+06 5.5013964570e+00
1.1754000000e+06 5.5089592691e+00
1.1772000000e+06 5.5094561691e+00
1.1790000000e+06 5.5156013522e+00
1.1808000000e+06 5.5180070904e+00
1.1826000000e+06 5.5244805188e+00
1.1844000000e+06 5.5204614330e+00
1.1862000000e+06 5.5129882665e+00
1.1880000000e+06 5.5165567157e+00
1.1898000000e+06 5.5179610524e+00
1.1916000000e+06 5.5185300503e+00
1.1934000000e+06 5.5229236421e+00
1.1952000000e+06 5.5226236164e+00
1.1970000000e+06 5.5150367315e+00
1.1988000000e+06 5.5293397890e+00
1.2006000000e+06 5.5302346410e+00
1.2024000000e+06 5.5205414459e+00
1.2042000000e+06 5.5210864079e+00
1.2060000000e+06 5.5259084489e+00
1.2078000000e+06 5.5234915935e+00
1.2096000000e+06 5.5138468573e+00
1.2114000000e+06 5.5177393440e+00
1.2132000000e+06 5.5135042748e+00
1.2150000000e+06 5.5174703986e+00
1.2168000000e+06 5.5207692736e+00
1.2186000000e+06 5.5094560667e+00
1.2204000000e+06 5.5052000812e+00
1.2222000000e+06 5.5040688065e+00
1.2240000000e+06 5.5039823588e+00
1.2258000000e+06 5.5102892874e+00
1.2276000000e+06 5.5032657881e+00
1.2294000000e+06 5.5094520854e+00
1.2312000000e+06 5.5051970464e+00
1.2330000000e+06 5.5138912633e+00
1.2348000000e+06 5.5143224670e+00
1.2366000000e+06 5.5157812687e+00
1.2384000000e+06 5.5014700459e+00
1.2402000000e+06 5.5062219772e+00
1.2420000000e+06 5.5022714373e+00
1.2438000000e+06 5.4886959766e+00
1.2456000000e+06 5.4875323645e+00
1.2474000000e+06 5.4826265626e+00
1.2492000000e+06 5.4791165948e+00
1.2510000000e+06 5.4908503118e+00
1.2528000000e+06 5.4801787987e+00
1.2546000000e+06 5.4872697672e+00
1.2564000000e+06 5.4869548538e+00
1.2582000000e+06 5.4934334349e+00
1.2600000000e+06 5.4959064068e+00
1.2618000000e+06 5.4984550952e+00
1.2636000000e+06 5.4951543588e+00
1.2654000000e+06 5.4917352285e+00
1.2672000000e+06 5.4772234968e+00
1.2690000000e+06 5.4726476604e+00
1.2708000000e+06 5.4752688770e+00
1.2726000000e+06 5.4685094928e+00
1.2744000000e+06 5.4761711664e+00
1.2762000000e+06 5.4690154792e+00
1.2780000000e+06 5.4703430272e+00
1.2798000000e+06 5.4767799936e+00
1.2816000000e+06 5.4740895799e+00
1.2834000000e+06 5.4776144392e+00
1.2852000000e+06 5.4670651058e+00
1.2870000000e+06 5.4653234468e+00
1.2888000000e+06 5.4617808872e+00
1.2906000000e+06 5.4680855195e+00
1.2924000000e+06 5.4732370142e+00
1.2942000000e+06 5.4611966739e+00
1.2960000000e+06 5.4676518870e+00
1.2978000000e+06 5.4694531904e+00
1.2996000000e+06 5.4702913703e+00
1.3014000000e+06 5.4752213830e+00
1.3032000000e+06 5.4620965692e+00
1.3050000000e+06 5.4550571288e+00
1.3068000000e+06 5.4545804841e+00
1.3086000000e+06 5.4426661625e+00
1.3104000000e+06 5.4479489462e+00
1.3122000000e+06 5.4374314518e+00
1.3140000000e+06 5.4257962767e+00
1.3158000000e+06 5.4283509060e+00
1.3176000000e+06 5.4407266220e+00
1.3194000000e+06 5.4401199466e+00
1.3212000000e+06 5.4270806035e+00
1.3230000000e+06 5.4226995195e+00
1.3248000000e+06 5.4211465072e+00
1.3266000000e+06 5.4202055503e+00
1.3284000000e+06 5.4180526221e+00
1.3302000000e+06 5.4225057773e+00
1.3320000000e+06 5.4239122025e+00
1.3338000000e+06 5.4328468805e+00
1.3356000000e+06 5.4237001632e+00
1.3374000000e+06 5.4321242759e+00
1.3392000000e+06 5.4330015617e+00
1.3410000000e+06 5.4219463741e+00
1.3428000000e+06 5.4132481994e+00
1.3446000000e+06 5.4164041666e+00
1.3464000000e+06 5.4060378424e+00
1.3482000000e+06 5.4007513915e+00
1.3500000000e+06 5.4050772426e+00
1.3518000000e+06 5.4031276239e+00
1.3536000000e+06 5.3971250675e+00
1.3554000000e+06 5.3962833341e+00
1.3572000000e+06 5.3978970317e+00
1.3590000000e+06 5.4142348905e+00
1.3608000000e+06 5.4113891430e+00
1.3626000000e+06 5.3988753400e+00
1.3644000000e+06 5.3956413188e+00
1.3662000000e+06 5.3895270020e+00
1.3680000000e+06 5.3893578780e+00
